masked_word,target,original_word,wrong_guesses
__m_,d,dime,"['o', 'a', 's', 'n', 'r']"
ga_i,b,gabi,"['r', 'l']"
_u_e,t,tune,"['r', 'l', 's', 'a']"
__al,p,pial,"['s', 'e', 'h']"
__r_,t,tore,"['i', 'a', 'n', 's']"
dot_,e,dote,['h']
_iv_,e,hive,"['l', 'a', 'o', 's']"
ac_u,t,actu,['r']
_nil,a,anil,"['u', 'o']"
__v_,l,live,"['o', 'a', 'r', 'n', 's']"
s___,e,sher,"['o', 'i', 'a', 'n']"
__c_,a,unca,"['i', 'e', 'o', 'r']"
r___,p,rasp,"['e', 'o', 'i', 'n']"
tra_,m,tram,['p']
_w__,l,owly,"['s', 'e', 'i', 't', 'n']"
h_ll,u,hull,"['o', 'e']"
j_in,a,jain,"['o', 'e']"
s_rf,e,serf,"['u', 'i']"
_u__,d,mund,"['r', 'e', 'i', 'o']"
f__m,a,farm,"['o', 'i', 'l']"
k___,m,komi,"['e', 'n', 'a', 'r']"
_h__,a,ghan,"['e', 'o', 'i', 'r']"
d___,e,defy,"['o', 'i', 'a', 'r']"
_w_t,a,awat,['s']
_ada,r,rada,['b']
a___,l,alin,"['r', 's', 'e', 'd', 'c']"
inr_,o,inro,['e']
_u__,r,gurr,"['e', 'n', 'i', 'o']"
b___,e,brae,"['o', 'i', 'n', 'l']"
c___,i,crib,"['o', 'a', 'e', 'n', 'l']"
awr_,y,awry,"['e', 'd']"
saa_,d,saad,['l']
__r_,e,berg,"['o', 'i', 'a', 'n']"
i_en,t,iten,"['d', 'o']"
be__,a,bean,"['i', 'r', 'o']"
plo_,d,plod,['t']
ro__,l,roll,"['e', 's', 'n']"
_b_d,i,ibid,"['a', 'o']"
_u_h,t,tuth,"['s', 'o', 'r', 'e']"
h___,e,heer,"['o', 'i', 'a', 'n', 'l']"
bl__,d,blad,"['e', 'o', 'i']"
___a,m,egma,"['o', 'i', 'r', 'n']"
taa_,l,taal,"['r', 'k', 'm']"
___r,l,lehr,"['o', 'i', 'a', 'n', 's']"
xip_,e,xipe,"['h', 'l']"
_i_d,l,wild,"['n', 'e', 'r']"
___k,m,mank,"['o', 'e', 'i', 'r']"
___g,i,wing,"['o', 'r', 'e', 'a']"
__s_,a,masa,"['e', 'i', 'o', 't', 'r']"
i_ia,l,ilia,"['r', 'n']"
l_is,o,lois,['a']
__pt,m,empt,"['o', 'i', 'a', 'r']"
___d,t,tied,"['o', 'r', 'a', 'n']"
h_mp,i,himp,"['o', 'a']"
_u_a,p,pupa,"['r', 'o', 'e']"
lo_o,b,lobo,['r']
k___,l,kohl,"['e', 'i', 'n', 'a']"
bo_a,l,bola,"['r', 'n']"
v_l_,i,vili,"['o', 'a', 'e']"
fro_,m,from,"['i', 't']"
_eet,r,reet,"['s', 'l', 'n']"
v___,i,vice,"['o', 'a', 'n', 'r', 'l']"
su_s,d,suds,['b']
be_d,l,beld,['a']
_uch,m,much,"['l', 'r']"
p_i_,l,pail,"['r', 'o', 'n', 's']"
_o_y,t,tody,"['r', 'l', 'n']"
ma__,i,mani,"['r', 's', 'l', 't']"
__aw,q,quaw,"['s', 'r', 'h', 'l']"
_r__,w,prow,"['e', 'i', 'a', 't']"
e_en,v,even,['l']
lo__,m,loam,"['e', 'i', 'n']"
_p__,o,opsy,"['e', 'i', 'a', 'r', 'n']"
___m,g,gaum,"['o', 'e', 'r', 'i']"
tur_,d,turd,"['e', 'i']"
_kil,s,skil,['o']
_o_o,d,iodo,"['r', 'l', 'n', 's', 't']"
___k,o,hook,"['e', 'i', 'r', 'a']"
__c_,l,loca,"['i', 'e', 'n', 'r', 's']"
e_k_,i,enki,"['a', 'c', 'o']"
_e_k,y,yerk,"['c', 'n', 'a', 'l']"
_i__,z,zink,"['e', 'r', 'l', 's', 'o']"
wa_t,i,wait,['f']
pu_k,n,punk,['c']
qua_,y,quay,['s']
_ir_,a,vira,"['e', 'n', 's', 'l']"
t___,s,toss,"['e', 'i', 'r', 'a', 'n']"
_u_o,d,duro,"['t', 'a', 'l', 'n']"
p_da,e,peda,['o']
___s,i,iris,"['o', 'e', 'a', 'n']"
_ock,j,jock,['r']
__um,g,grum,"['l', 'o', 'i', 's']"
mi__,e,mice,"['s', 'l', 'n', 'r']"
__re,a,care,"['o', 'i', 's', 't']"
s_i_,d,said,"['n', 't', 'p']"
ok_e,i,okie,['n']
c_il,o,coil,['h']
_uf_,t,tufa,"['e', 's', 'i']"
g_mp,i,gimp,['a']
__ff,i,biff,"['o', 'a', 'e', 's', 'r']"
k__r,a,khar,"['e', 'i', 'o']"
or_x,y,oryx,['e']
__r_,b,barb,"['o', 'e', 'i', 'n', 's']"
b_r_,i,buri,"['e', 'a', 'o', 'n']"
ge_s,r,gers,['a']
vo__,l,vole,"['i', 'r', 'n', 't']"
__c_,e,heck,"['i', 'o', 'a', 'n']"
_n__,d,sned,"['i', 'a', 'u', 'o', 'r']"
h_b_,a,habu,"['e', 'i', 'o']"
___t,l,milt,"['o', 'e', 'a', 'r']"
l__a,m,loma,"['e', 'i', 'r', 'n']"
a__a,l,alfa,"['c', 'r', 'd', 'm', 's']"
han_,k,hank,['g']
__l_,i,gilo,"['e', 'a', 'r', 's']"
did_,o,dido,"['e', 's', 'a', 'r']"
sn_b,a,snab,['o']
_r_d,i,irid,['e']
g___,u,guhr,"['o', 'e', 'a', 'i']"
p_mp,i,pimp,"['u', 'a', 'o']"
_nch,i,inch,"['u', 'e']"
_a_a,v,vasa,"['m', 'b', 'c', 'l']"
_a__,t,mate,"['l', 'r', 's', 'd']"
l_n_,a,lana,"['i', 'o']"
pag_,e,page,['i']
s___,m,siam,"['e', 'o', 'n', 'r']"
tr_d,o,trod,"['i', 'e']"
_idi,n,nidi,"['s', 'r']"
_owy,l,lowy,"['n', 'b']"
_a_i,k,kaki,['l']
n___,i,nigh,"['o', 'e', 'a', 'r']"
_eer,t,teer,"['n', 'l']"
s___,u,suku,"['e', 'o', 'i', 'a', 'n']"
si__,l,sial,"['n', 'e', 'o', 't']"
co_h,t,coth,"['s', 'a']"
___e,i,sire,"['o', 'a', 'n', 'l', 't']"
mar_,s,mars,['k']
w_s_,e,wese,"['i', 'a', 't', 'o']"
oke_,t,oket,['n']
_y__,n,lynn,"['o', 'e', 's', 'i']"
__r_,u,puru,"['o', 'e', 'i', 'a']"
b__r,e,beer,"['i', 'o', 'a']"
___d,n,hind,"['o', 'e', 'r', 'a']"
er_a,i,eria,['s']
__ky,l,alky,"['o', 'i', 'e']"
_ago,k,kago,['b']
_eep,v,veep,"['r', 'l', 's']"
q_is,u,quis,['e']
l_nn,i,linn,"['e', 'o', 'a', 'u']"
fa__,c,fack,"['l', 's', 'r', 'n']"
_o__,f,goff,"['r', 'n', 'e', 'i', 'l']"
m___,i,miao,"['e', 'n', 'r', 's']"
_ump,h,hump,"['s', 'l']"
o__n,e,oxen,"['i', 'r', 'a', 's']"
_x_a,i,ixia,"['e', 'o', 't']"
sur_,f,surf,['e']
_all,v,vall,"['b', 'p', 'k', 'w']"
moc_,k,mock,"['i', 'h']"
_u__,j,jube,"['r', 'n', 'i', 'o', 's']"
_p_g,i,spig,"['e', 'o', 'a']"
__u_,p,spun,"['o', 'r', 'e', 'a', 'i']"
_ero,s,sero,['a']
___l,i,foil,"['e', 'a', 'r', 'n', 's']"
n_rd,a,nard,"['o', 'e']"
_oot,f,foot,"['l', 'r', 's', 'b']"
wy_d,n,wynd,['e']
ur_e,d,urde,"['i', 'n']"
s__d,p,sped,"['o', 'i', 'a']"
wi__,m,wime,"['n', 'l', 'r', 's']"
_a__,u,uang,"['l', 'r', 's', 'm', 'd']"
b_b_,o,bobo,"['i', 'a', 'e']"
t_dd,o,todd,"['e', 'i']"
a_e_,d,axed,"['l', 'r', 'm', 'y']"
_u__,t,bust,"['r', 'e', 'n', 'i']"
ben_,t,bent,"['d', 'o']"
_g_g,a,agag,"['e', 'i', 'o', 's']"
__ng,p,pung,"['i', 'o', 'a', 'e']"
ec_u,r,ecru,"['t', 'o']"
_url,h,hurl,"['b', 't']"
_r__,a,braw,"['o', 'e', 'i', 't']"
_y_y,e,eyey,['r']
ahi_,r,ahir,['z']
_elp,h,help,"['s', 'i']"
___u,t,taku,"['e', 'o', 'i', 'n']"
sc_n,u,scun,"['o', 'i']"
__a_,o,omao,"['r', 's', 'l', 'c', 'h']"
_ojo,b,bojo,"['r', 'c']"
s__e,k,soke,"['i', 'r', 'a']"
_p__,a,spay,"['o', 'e', 'i', 'r']"
_an_,k,yank,"['g', 'd', 'b', 'm']"
aga_,l,agal,"['n', 'r', 's', 'm']"
_r__,t,tref,"['o', 'i', 'a', 'n', 's']"
p_l_,u,pulk,"['o', 'i', 'a']"
aka_,l,akal,"['r', 'n', 's', 'm']"
all_,y,ally,['e']
__ru,t,toru,"['e', 'a', 'i', 'n']"
_oa_,e,koae,"['l', 'c', 'd', 'r']"
tu__,i,tuik,"['r', 'e', 'n']"
_az_,l,lazy,"['e', 'i', 'm', 'r']"
__m_,l,alms,"['e', 'o', 'i', 'n', 'r']"
s_om,w,swom,"['t', 'l']"
r___,t,rest,"['o', 'i', 'a', 'n', 'l']"
_aff,g,gaff,"['b', 's']"
d_d_,a,dado,"['e', 'i', 's', 'u', 't']"
c_pr,o,copr,['a']
to_e,d,tode,['r']
e__a,t,etua,"['i', 'o', 'n']"
wi_k,l,wilk,"['n', 'c']"
gi__,z,gizz,"['e', 'n', 'l', 'r']"
to_t,l,tolt,['r']
_eff,j,jeff,"['r', 's', 'l', 'n']"
_ea_,l,neal,"['r', 'd', 'p']"
__r_,e,kerf,"['o', 'i', 'a', 'n', 's']"
p___,i,pina,"['o', 'e', 'r', 'l']"
we_t,n,went,['l']
va_e,d,vade,['l']
p__t,r,port,"['e', 'a', 'i', 'n']"
s_m_,e,seme,"['i', 'a']"
__o_,i,iron,"['s', 't', 'l', 'a']"
h___,p,hopi,"['e', 'a', 'r', 'n', 'l']"
wo__,e,wove,"['r', 'i', 'n', 'l']"
ca__,t,cast,"['r', 'l', 'n', 'e']"
yo_r,u,your,['i']
___e,l,cole,"['i', 'a', 'r', 'n', 's']"
p_pe,o,pope,"['i', 'a', 'u']"
y_d_,e,yede,"['i', 'a', 'o', 's']"
w__l,e,weel,"['o', 'r', 'a', 'i']"
sl_t,i,slit,['o']
b___,i,bixa,"['e', 'o', 'r', 'n', 'l']"
a___,h,ahoy,"['r', 'l', 's', 'e']"
f__d,u,foud,"['e', 'i', 'r', 'a']"
ce_t,n,cent,['s']
___o,t,suto,"['e', 'i', 'a', 'r']"
r___,d,rind,"['e', 'o', 'a', 's', 't']"
__jl,m,mijl,"['e', 'o', 'a']"
c___,n,cony,"['a', 'e', 'r', 'i', 'l']"
__p_,t,toph,"['e', 'i', 'a', 'r']"
_a__,l,baul,"['r', 's', 'm', 'd', 'n']"
h_m_,e,hume,"['o', 'i', 'a', 's']"
__lo,a,halo,"['i', 'e', 't']"
_led,s,sled,['p']
__n_,k,kink,"['o', 'e', 'a', 't', 's']"
_eja,b,beja,['r']
v__u,a,vayu,"['o', 'i', 'e', 'l']"
l__e,a,lace,"['o', 'i', 'n']"
a_f_,u,awfu,"['l', 'i', 'e']"
_pgo,u,upgo,['a']
ma__,d,madi,"['r', 's', 'l']"
ut_h,c,utch,"['e', 's']"
g_le,y,gyle,"['a', 'o']"
e_i_,f,enif,"['l', 'r', 't', 's']"
pi__,r,pirr,['n']
c_lx,a,calx,"['o', 'e']"
__yn,l,llyn,"['o', 'r', 'a']"
___m,i,firm,"['o', 'e', 'a', 'n']"
_n_y,i,inky,"['a', 'e', 'u']"
p__p,e,peep,"['r', 'o', 'a', 'i', 'l']"
mi_i,k,miki,['n']
_a_e,p,pape,"['l', 'm', 'k', 'g']"
__s_,t,vest,"['i', 'o', 'a', 'r', 'n']"
c_p_,e,cape,"['o', 'i', 's', 'r']"
sw_n,a,swan,"['i', 'e']"
_ult,m,mult,['s']
bin_,d,bind,['e']
co__,s,coss,"['r', 'e']"
___d,e,roed,"['i', 'a', 'n', 's']"
___k,u,husk,"['o', 'e', 'i', 'r']"
c___,a,cagn,"['o', 'e', 'r', 'i']"
_on_,t,mont,"['e', 'i', 's', 'l']"
___l,a,warl,"['o', 'i', 'e', 'n', 's']"
me_e,l,mele,['r']
a__e,u,aune,"['l', 'r', 'd']"
k___,a,knar,"['e', 'i', 'o', 'l']"
s__t,l,salt,"['o', 'e', 'i']"
vic_,k,vick,['e']
__e_,u,huer,"['o', 'i', 'n', 'a']"
n__p,e,neep,"['o', 'a', 'i']"
___t,o,oont,"['e', 'i', 'a', 'r', 's']"
_i_e,d,ride,"['l', 'n', 's']"
__z_,a,gazy,"['e', 'i', 'o', 'n']"
_aal,p,paal,['k']
c_ob,h,chob,['r']
__a_,l,weal,"['r', 's', 'c', 'h']"
i_l_,e,izle,"['n', 'o', 'a']"
bu__,r,burr,"['n', 'e']"
c___,e,cave,"['o', 'r', 'i', 'n', 'l']"
k_tu,e,ketu,['i']
fa_x,l,falx,['u']
__ma,t,toma,"['e', 'i', 'r', 's']"
t_ga,o,toga,"['e', 'i']"
pe__,l,pell,['i']
ma_a,l,mala,"['x', 'r', 'k', 'c']"
n_ne,i,nine,"['o', 'a', 'u', 's']"
__c_,d,dace,"['i', 'o', 'n', 'r']"
co_o,d,codo,['r']
___i,m,admi,"['o', 'e', 'r', 'n', 'l']"
_e_t,z,zest,"['n', 'r', 'i']"
r_r_,u,ruru,"['e', 'o', 'a']"
n_l_,i,nile,"['o', 'a', 'u']"
k_k_,i,kiku,"['e', 'o', 'a', 's', 'n']"
___s,u,crus,"['o', 'e', 'i', 'a', 'n']"
__hr,d,duhr,"['o', 'e', 'i', 'a']"
_i__,t,city,"['e', 'n', 'r', 'l']"
g___,t,gent,"['o', 'a', 'r', 'i', 'l']"
_h_a,e,rhea,"['o', 'i', 's', 't']"
sa__,i,safi,"['l', 'r', 'm']"
t__t,e,teat,"['o', 'i', 'r', 'n', 's']"
p_of,r,prof,"['l', 'i']"
_u__,i,cuir,"['e', 'n', 'o', 's', 't']"
a__i,n,arni,"['l', 'd', 'g']"
___w,l,clow,"['e', 'i', 'r', 'a']"
n_wt,a,nawt,['e']
c___,d,cold,"['a', 'e', 'r', 'i', 'n']"
m__y,a,mazy,"['r', 'o', 'i', 'e']"
pa__,s,pass,"['l', 't', 'n', 'r']"
a___,m,akim,"['r', 'l', 's', 'e', 'n']"
l_as,i,lias,['e']
pu_l,r,purl,"['i', 'e']"
_e__,p,pech,"['r', 'i', 'n', 'o', 'a']"
ch__,e,chee,['o']
wh_n,a,whan,"['e', 'o']"
_or_,f,forb,"['e', 'n', 'i']"
__mp,a,wamp,"['o', 'i', 'e']"
___i,t,thai,"['o', 'e', 'r', 'n', 'l']"
__g_,d,edgy,"['i', 'a', 'o', 'n']"
k__e,i,kibe,"['o', 'a', 'n']"
__ft,l,loft,"['i', 'e', 's', 'a']"
___t,e,weet,"['o', 'i', 'a', 'r']"
_toa,s,stoa,"['i', 'e']"
w___,a,waag,"['e', 'o', 'i', 'r', 'n']"
boo_,f,boof,"['l', 't', 'r', 'n']"
_lo_,e,floe,"['s', 'r', 'p', 'c']"
_i_e,s,rise,"['l', 'n', 't', 'o']"
_o_o,k,koso,"['r', 'l', 'n', 't']"
__i_,a,rain,"['o', 'e', 's', 'l', 't']"
___f,l,loaf,"['e', 'i', 'r', 'n']"
_oon,s,soon,"['r', 'm', 'i', 'c']"
w___,t,walt,"['e', 'o', 'i', 'r', 'n']"
n___,a,noah,"['e', 'i', 'r', 's']"
j_zz,a,jazz,['u']
_ac_,j,jacu,"['k', 'y', 'b']"
wi__,t,with,"['e', 'n', 'l']"
go__,d,gode,"['r', 'i', 'l']"
_eem,s,seem,"['r', 'l', 'n']"
_p__,d,updo,"['s', 'e', 'i', 'a']"
___k,o,yook,"['e', 'i', 'r', 'a']"
lo__,d,lord,"['e', 'i', 'n', 'a']"
__a_,t,utas,"['r', 'l', 'c', 'h', 'n']"
_ili,p,pili,"['s', 'r']"
_i__,m,milk,"['e', 'n', 'r', 's']"
to_t,f,toft,['r']
_ete,m,mete,['r']
_opy,r,ropy,"['c', 'l']"
__n_,m,minx,"['o', 'e', 'a', 't', 's']"
_pla,u,upla,"['e', 'o']"
e__e,a,ease,"['n', 'i', 'r', 't']"
w__g,n,wong,"['r', 'i', 'a']"
z_z_,a,zuza,"['i', 'e', 'o', 'y', 's']"
___y,e,grey,"['o', 'i', 'a', 'n']"
__a_,g,snag,"['r', 'l', 'c', 'h']"
ma_o,c,maco,"['z', 'k']"
f_ze,u,fuze,"['i', 'a']"
t__g,r,trog,"['n', 'i', 'a', 'e']"
__n_,t,mant,"['i', 'o', 'e', 's', 'r']"
l_w_,d,lewd,"['o', 'a', 'n']"
s___,t,stam,"['e', 'o', 'i', 'n', 'r']"
ir__,q,iraq,"['e', 'o', 'n', 's']"
m_i_,e,mein,"['a', 'o', 'r', 'l']"
ooz_,y,oozy,"['i', 'e', 'a']"
___i,e,weki,"['o', 'r', 'a', 'n']"
__ll,i,yill,"['e', 'o', 'a', 'r']"
n___,a,nuba,"['o', 'e', 'i', 'r', 's']"
_e_e,m,deme,"['r', 'n', 'l', 's']"
g_wn,o,gown,"['a', 'e']"
g_in,a,gain,['r']
asc_,i,asci,['r']
__a_,h,shab,"['r', 'l', 'c', 'n']"
ha__,m,haem,"['l', 'r', 'y', 'k']"
_ok_,y,roky,"['e', 'i', 's']"
t_ld,a,tald,['e']
_r__,t,brot,"['e', 'i', 'a', 'n']"
pu__,c,puck,"['l', 'n', 'i', 'r']"
_h_d,i,whid,"['e', 'o', 'a', 's']"
__ly,e,eely,"['o', 'a']"
_o_o,l,lolo,"['r', 'n', 's', 't']"
i_i_,l,ipil,"['n', 'o', 'r', 's', 'a']"
_e__,l,jell,"['r', 'i', 'n', 'o']"
w_ry,i,wiry,['a']
_ana,r,rana,['k']
t__t,a,twat,"['o', 'e', 'i', 'r', 'n']"
_ur_,t,burt,"['e', 's', 'n']"
_o_t,l,holt,"['r', 's', 'n']"
suc_,k,suck,"['i', 'o']"
lle_,w,llew,['a']
___e,d,inde,"['o', 'a', 'r', 'l']"
__vi,l,levi,"['o', 'a', 'r']"
_ree,g,gree,"['t', 'o']"
_lla,u,ulla,"['e', 'i', 'o']"
_i__,j,jibe,"['n', 'r', 'l', 's']"
_hag,s,shag,"['c', 'w']"
_e_b,s,serb,"['a', 'l', 'n', 'i']"
_i__,s,riss,"['e', 'n', 'l', 'o']"
t_x_,a,toxa,"['e', 'i', 's', 'u']"
_a_k,c,hack,"['l', 'r', 'n']"
_i_i,k,kiwi,"['n', 'l', 'r', 's', 't']"
am_a,i,amia,"['p', 'b']"
p__e,l,pile,"['o', 'a', 'r', 'n']"
t__t,e,teet,"['o', 'i', 'a']"
__l_,e,wyle,"['o', 'i', 'a', 'r']"
n_i_,a,naio,"['e', 's', 'l']"
__c_,a,saco,"['i', 'e', 'n', 'r']"
_dic,u,udic,"['e', 'o']"
t___,e,tern,"['o', 'i', 'a', 's']"
l___,i,lisa,"['e', 'o', 'n', 'r', 't']"
_r_x,w,wrox,"['e', 'p', 'i', 'a']"
se_a,b,seba,['r']
y__d,i,yird,"['e', 'o', 'n']"
_i__,d,bird,"['e', 'n', 'l', 's']"
par_,k,park,"['t', 'd']"
do_o,k,doko,"['r', 'l']"
m_sa,e,mesa,['i']
_i__,l,mill,"['e', 'n', 'r', 's', 'o']"
t_n_,a,tana,"['e', 'i', 'o']"
__ss,e,cess,"['o', 'i', 'a', 'r', 'n']"
m___,a,maya,"['i', 'o', 'e', 'n', 'r']"
l_ss,o,loss,"['e', 'a', 'i', 'u']"
a_a_,n,anay,"['l', 'r', 'm', 'd']"
la__,i,lair,"['y', 'n', 'e']"
_a_d,m,maud,"['n', 'r', 'l', 'w']"
moi_,t,moit,['n']
m_wk,a,mawk,['o']
___u,t,tabu,"['e', 'o', 'i', 'n', 'r']"
som_,a,soma,"['e', 'i']"
__n_,i,wine,"['o', 'a', 't', 's']"
fl__,m,flem,"['o', 'a', 'i', 'r']"
__g_,a,soga,"['i', 'e', 'n', 'r']"
pir_,o,piro,['e']
_ayz,h,hayz,['m']
b_le,i,bile,['o']
t_t_,i,titi,"['e', 'a']"
__s_,t,best,"['i', 'o', 'a', 'r', 'n']"
d___,a,dray,"['e', 'o', 'i', 'n', 's']"
_a_w,d,dauw,"['l', 'r', 's']"
_o_o,d,jodo,"['r', 'l', 'n', 's', 't']"
o_e_,m,omer,"['n', 'l', 'i']"
__nt,j,junt,"['e', 'a', 'i']"
ku_t,r,kurt,"['n', 's']"
__s_,l,lest,"['i', 'o', 'a', 'r']"
__x_,o,moxo,"['e', 'a', 'i', 'n']"
l___,e,leck,"['o', 'i', 'a', 'n']"
__t_,d,date,"['i', 'o', 'r', 'n', 's']"
_eth,y,yeth,"['r', 'l']"
g_n_,e,gens,"['a', 'o', 'i']"
_o_r,e,goer,"['i', 'u', 'n', 's']"
hu__,e,huse,"['r', 'n', 'l', 'i']"
p_vo,a,pavo,['e']
m___,l,moly,"['i', 'e', 'a', 'n']"
l___,m,lime,"['o', 'a', 'n', 'r', 's']"
mui_,r,muir,"['l', 'n']"
ja__,s,jass,"['n', 'e', 'l', 'r']"
__on,y,byon,"['i', 'r', 'a', 'e']"
f_a_,e,frae,"['l', 's', 'n', 'd']"
__e_,t,theo,"['r', 'i', 'n', 'a', 's']"
_o__,i,ione,"['r', 'l', 's', 't', 'a']"
b___,j,bija,"['e', 'o', 'r', 'n']"
eso_,x,esox,['n']
g_r_,y,gyro,"['e', 'a', 'i']"
__r_,e,sere,"['o', 'i', 'a', 'n']"
s_o_,t,snot,"['l', 'p', 'r', 'i']"
b_u_,a,baun,"['r', 'o', 'l']"
b__b,l,blob,"['r', 'a', 'e', 'i']"
_op_,q,qoph,"['e', 'i', 's', 'c']"
_i__,t,sith,"['e', 'n', 'r', 'l', 'o']"
t___,a,tack,"['e', 'o', 'i', 'r', 'n']"
__k_,u,bukh,"['e', 'i', 'a', 'o']"
___m,i,frim,"['o', 'e', 'a', 'n']"
fa__,t,fate,"['l', 's', 'r', 'n']"
___k,w,fowk,"['e', 'i', 'r', 'a']"
h_bb,u,hubb,"['o', 'i']"
_h_h,p,phoh,"['t', 'a', 'i', 's', 'c']"
tho_,w,thow,['r']
_yn_,j,jynx,"['s', 'e', 'o']"
i_w_,a,iowa,"['n', 'e', 's']"
t__k,a,tank,"['o', 'i', 'e', 'r']"
i__i,m,immi,"['n', 'r', 'l', 'o']"
_a_i,g,yagi,"['l', 'r', 'm', 'b']"
__ml,e,heml,"['o', 'i', 'a', 'r']"
n_zy,i,nizy,"['a', 'o']"
__na,m,myna,"['o', 'i', 'e']"
__rn,h,horn,"['e', 'i', 'a', 'u']"
_i_e,c,fice,"['l', 'n', 'r']"
y__b,l,yalb,"['o', 'e', 'i', 'r']"
ev_e,o,evoe,"['i', 'l']"
a_ba,n,anba,"['r', 'l', 'c']"
poo_,t,poot,"['l', 'r', 'n']"
_e__,c,neck,"['r', 'i', 'o', 'a']"
bl__,e,blee,['o']
a_ry,i,airy,['c']
rau_,n,raun,"['k', 'b']"
s_ur,m,smur,['o']
___e,m,maze,"['o', 'i', 'r', 'n', 'l']"
_to_,p,stop,"['i', 'r', 'a', 'n']"
m___,l,moil,"['e', 'a', 'n', 'r', 's']"
p__n,l,plan,"['o', 'i', 'r']"
t___,o,toho,"['e', 'i', 'r', 'a', 'n']"
__o_,t,shot,"['r', 'n', 'i', 'l', 'a']"
oho_,y,ohoy,"['l', 'n', 'r']"
d___,e,dobe,"['i', 'a', 'r', 'n', 's']"
jud_,y,judy,['e']
___d,w,word,"['e', 'i', 'a', 'n']"
_idac,f,fidac,"['v', 'b']"
_ru__,m,trump,"['n', 's', 'i']"
_a_t_,j,jantu,"['s', 'y', 'r', 'h']"
__a__,t,heart,"['s', 'l', 'c', 'n']"
j____,l,jules,"['o', 'i', 'a', 'n']"
s____,d,skied,"['o', 'a', 'n', 'r', 't']"
zo_bi,m,zombi,['r']
_uzzy,m,muzzy,"['s', 'p']"
_s__n,a,oscan,"['e', 'i', 't', 'r']"
faus_,e,fause,['t']
__e__,a,stela,"['r', 'i', 'o', 'n', 'c']"
r____,e,rewet,"['o', 'i', 'a', 'n']"
g___s,e,genus,"['o', 'a', 'r']"
___o_,e,rehoe,"['i', 'n', 'a', 't', 'l']"
pa_es,l,pales,"['k', 'x']"
_r___,g,orgue,"['i', 'a', 'n', 't', 's']"
p_oem,r,proem,"['h', 'l']"
____e,v,knave,"['o', 'i', 'r', 'l']"
sc_te,u,scute,['a']
_y_n_,i,eying,"['o', 'a', 's']"
_sk_k,u,uskok,"['e', 'i', 'a', 'y']"
___z_,e,croze,"['i', 'a', 'n', 't']"
v__u_,l,velum,"['i', 'o', 'a', 'r']"
_u___,l,gulch,"['e', 'n', 'i', 'r', 'o']"
c_bil,e,cebil,['a']
j___y,m,jumby,"['e', 'o', 'a']"
h____,t,hatti,"['e', 'o', 'r', 'n']"
t_d__,i,tydie,"['a', 'o', 's', 'u']"
___t_,e,route,"['i', 'a', 's', 'n']"
penn_,i,penni,"['a', 'o']"
fo___,m,formy,"['e', 'i', 'n']"
d_syl,e,desyl,['i']
___us,d,dinus,"['o', 'e', 'a']"
___ky,l,slaky,"['o', 'c', 'e', 'i']"
a_oul,f,afoul,['b']
e_hin,s,eshin,['c']
____w,r,rerow,"['i', 'a', 'n', 'l', 's']"
ste_o,r,stero,['n']
cur_n,i,curin,"['o', 'e']"
_a___,l,talon,"['s', 'r', 'e', 'y', 'i']"
_i__r,t,tiger,"['n', 'o', 's']"
m_nde,a,mande,"['o', 'i']"
s_r__,a,sorva,"['i', 'e', 't', 'n']"
_ifey,l,lifey,['s']
___u_,t,ictus,"['o', 'e', 'r', 'n', 'a']"
___ce,i,unice,"['o', 'a', 'r']"
__j_t,p,upjet,"['o', 'a', 'i', 'n']"
azox_,y,azoxy,"['e', 'i']"
pra_e,s,prase,['z']
__tt_,i,catti,"['e', 'o', 'n', 'r', 's']"
d____,l,duole,"['i', 'a', 'r', 'n']"
_eg__,b,begob,"['r', 'a', 'i', 'n']"
g___y,l,glazy,"['o', 'r', 'e', 'i']"
i____,m,impen,"['o', 'a', 'r', 't']"
_lyly,s,slyly,['o']
c___i,p,capri,"['o', 'e', 'n', 'l']"
s___n,a,scran,"['e', 'o', 'i']"
_oos_,m,moost,"['e', 'l', 'i']"
_s_ac,i,isiac,"['t', 'b']"
_d__m,o,odoom,"['a', 'i']"
_c___,t,octet,"['s', 'i', 'a', 'r']"
u_dub,n,undub,['e']
u____,l,uller,"['n', 'o', 'i', 'a']"
i____,t,input,"['e', 'o', 'a', 'r']"
__b_l,a,nabal,"['e', 'i', 'o']"
alog_,y,alogy,['e']
_a_g_,e,range,"['l', 's', 'i']"
___i_,o,copis,"['e', 'n', 'a', 'r']"
n____,t,nilot,"['e', 'a', 'r', 's', 'u']"
_a___,y,yarly,"['s', 'e', 'n', 'i']"
f____,r,freyr,"['i', 'o', 'a', 'n']"
v_rr_,e,verre,"['i', 'a']"
t_ld_,o,toldo,['i']
_n_y_,m,enzym,"['u', 'a', 'o']"
kuf_c,i,kufic,['a']
____h,a,norah,"['e', 't', 'i', 's']"
_ete_,m,metel,"['r', 'n', 'd', 's']"
s_amp,w,swamp,"['h', 'l']"
_owan,s,sowan,"['k', 'd']"
sc_nd,i,scind,['o']
b_s__,u,bosun,"['e', 'i', 'a', 't']"
p_nsy,e,pensy,['a']
___n_,o,zoons,"['i', 'e', 'a', 'r']"
_ab_a,l,labia,"['s', 'e', 'r', 't']"
___c_,k,shuck,"['e', 'i', 'o', 'a', 'r']"
