masked_word,target,original_word,wrong_guesses
f__d,l,fuld,"['o', 'e', 'i', 'r']"
_ra_,t,tram,"['g', 'b', 'p', 'y']"
st_p,a,stap,['o']
_usk,d,dusk,"['r', 'l']"
emm_,y,emmy,"['i', 'o', 'a']"
l_la,e,lela,"['o', 'i', 'r']"
s_s_,t,sist,"['a', 'e', 'o', 'u', 'p']"
_e__,p,pepo,"['r', 'i', 'n', 'a']"
c___,a,cuna,"['o', 'e', 'r', 'i']"
_a_e,g,gage,"['l', 'm', 'k']"
u___,e,ufer,"['n', 'o', 'a', 'i']"
ro__,d,roda,"['e', 's', 'n', 'i']"
_d_f,c,cdcf,['e']
_e_e,l,sele,"['r', 'n', 't', 'i', 'a']"
p_al,i,pial,['h']
ber_,l,berl,['i']
p_p_,n,pnpn,"['i', 'e', 'o', 'a', 's']"
d_a_,i,dian,"['r', 'e', 'l', 'm']"
_ex_,y,sexy,"['a', 'i', 'o']"
o_ci,e,oeci,"['s', 'r']"
__t_,p,potv,"['e', 'i', 'a', 'r']"
_iro,t,tiro,"['v', 'n']"
bid_,s,bids,"['e', 'o']"
_ew_,t,tewa,"['n', 's', 'r', 'l']"
_uja,p,puja,"['r', 's']"
___e,i,kine,"['o', 'a', 'r', 'l', 's']"
_m__,a,amas,"['e', 'i', 'o', 'n']"
__b_,e,nebe,"['i', 'o', 'a', 'r', 's']"
hu_e,g,huge,"['r', 's']"
a__e,c,acce,"['l', 'r', 'd']"
g_s_,i,gish,"['t', 'a', 'o', 'e']"
t___,e,tune,"['o', 'i', 'r', 'a']"
bra_,y,bray,['z']
_aer,b,baer,['p']
oop_,l,oopl,"['h', 's', 'i', 'e']"
l_w_,n,lown,"['e', 'a', 'i']"
__im,l,blim,"['r', 's', 'e']"
_u_u,k,suku,"['l', 'r', 't', 'n', 'a']"
_ir_,d,bird,"['e', 'a', 'n']"
___f,o,boof,"['e', 'i', 'a', 'r', 'n']"
__ke,a,rake,"['i', 'o', 'l']"
_rle,a,arle,"['i', 'o']"
je__,l,jell,['i']
n___,e,nsec,"['o', 'i', 'a', 'r', 't']"
_arl,f,farl,"['b', 'k']"
_i_c,d,disc,"['n', 'l', 'e']"
zin_,c,zinc,['e']
o_io,l,olio,"['r', 'n', 's', 'b']"
_nas,m,mnas,"['k', 'g']"
m___,e,mren,"['i', 'o', 'a', 's']"
p___,i,piny,"['o', 'e', 'a', 'r']"
__ll,m,moll,"['e', 'i', 'a', 'r']"
mo_i,d,modi,['r']
b_ri,u,buri,['a']
s_y_,t,styr,"['a', 'e', 'n', 'o']"
die_,b,dieb,"['s', 'r']"
lu_s,k,luks,"['e', 'a']"
_y__,m,cyma,"['o', 'e', 's', 'i', 'r']"
f___,a,fags,"['i', 'o', 'e', 'r', 'n']"
s_en,t,sten,"['p', 'o']"
_att,n,natt,['b']
s___,c,sock,"['e', 'i', 'a', 'n']"
def_,y,defy,"['i', 't']"
__li,g,goli,"['a', 'e', 'r']"
_cey,a,acey,['i']
_mii,a,amii,"['e', 'o', 's']"
_ame,k,kame,"['j', 'g']"
___e,l,pule,"['o', 'i', 'a', 'r', 'n']"
_wab,s,swab,['t']
__ts,o,oots,"['e', 'a']"
__a_,p,spag,"['r', 'l', 'c', 'h']"
m__t,o,moot,"['i', 'a', 'e']"
_u__,g,gufa,"['r', 'e', 'n', 'i', 'o']"
pst_,n,pstn,"['o', 'e']"
__ba,l,luba,"['o', 'e', 'i']"
e__e,d,edge,"['n', 'i', 's', 'r']"
_s__,i,isit,"['o', 'e', 'a', 'r']"
f_nn,i,finn,"['e', 'a']"
__t_,c,crtc,"['e', 'i', 'o', 'a', 'n']"
a_na,r,arna,"['u', 'y']"
o_ea,l,olea,['r']
w_r_,i,weri,"['o', 'a', 'n', 's']"
a___,t,aits,"['r', 'l', 'e', 'n']"
h_ck,e,heck,"['o', 'a']"
__mb,a,gamb,"['o', 'i', 'e']"
_o__,l,bola,"['r', 'n', 'e', 'i']"
c_um,l,clum,['r']
va_b,f,vafb,"['l', 'r']"
_s_p,a,asap,"['o', 'i', 'e']"
p_en,i,pien,"['l', 'r']"
_el_,v,velo,"['i', 'a', 's']"
b_r_,a,bark,"['e', 'o', 'i', 'u']"
__fa,h,hhfa,"['e', 'i', 'o']"
b___,c,bacc,"['e', 'o', 'i', 'r']"
n_n_,i,nine,"['o', 'a', 't', 'u']"
_ds_,p,pdsp,"['a', 'e', 'i', 'o']"
h_e_,a,haes,"['i', 'o', 'r']"
__ck,u,suck,"['i', 'o', 'e']"
_i_a,g,gina,"['r', 's', 'l']"
__y_,e,beyo,"['a', 'i', 'n', 'r', 's']"
do__,n,donn,['i']
_ate,s,sate,['m']
___p,j,jimp,"['o', 'e', 'a', 'r']"
__e_,m,haem,"['r', 'o', 'i', 'n', 's']"
ts__,i,tsui,"['e', 'o', 'a', 'r']"
__c_,l,lack,"['i', 'e', 'o', 'n', 'r']"
_u__,t,tula,"['r', 'e', 'n', 'i', 'o']"
_e__,v,veni,"['r', 'o', 'a', 's']"
_a_o,l,lalo,['b']
_a__,n,hans,"['l', 'r', 'm', 'd']"
_b_s,p,kbps,"['o', 'a', 'i', 'e']"
_pn_,d,dpnh,"['e', 'o', 'i', 'a']"
_ka_,s,skas,['m']
_nus,g,gnus,['i']
ocs_,t,ocst,"['e', 'i']"
__se,a,kase,"['o', 'i', 'r', 'n']"
i_b_,d,isbd,"['m', 'n', 'a']"
_is_,t,bist,"['e', 'd', 'a', 'l']"
t_mp,e,temp,"['i', 'a']"
u___,s,usss,"['n', 'e']"
_x_c,e,exec,['o']
xe__,o,xero,"['n', 'i', 'a']"
_rra,o,orra,['e']
t_ff,e,teff,"['i', 'o', 'a']"
_u_y,d,rudy,"['l', 't', 's']"
_alf,b,balf,['h']
l_wl,o,lowl,['a']
z_n_,e,zone,"['i', 'a', 's']"
_oul,m,moul,['r']
__o_,l,slob,"['r', 'n', 'i', 't', 'a']"
_ace,l,lace,['j']
ogo_,r,ogor,['n']
n__b,a,nrab,"['o', 'e', 'i', 'm']"
d__r,p,dupr,"['e', 'o', 'i', 'a']"
kar_,o,karo,['y']
mo_o,h,moho,"['n', 'r', 's', 't']"
fe_s,m,fems,['r']
s_o_,t,stoa,"['n', 'l', 'p', 'r']"
_and,r,rand,"['b', 'p']"
h__r,e,heer,"['o', 'a']"
__w_,d,gowd,"['e', 'n', 'a', 'i']"
_a_i,t,kati,"['l', 'r', 'm', 'b']"
d___,r,drer,"['o', 'i', 'a', 'n', 's']"
_uli,p,puli,['r']
_i__,d,tide,"['n', 'r', 'l', 's']"
o__y,e,obey,"['r', 'n', 's', 'l']"
ogu_,m,ogum,['r']
te__,n,tens,"['r', 'a', 'i']"
so__,g,song,"['r', 'e', 'i', 'l']"
d_me,i,dime,"['o', 'a']"
m___,y,myxa,"['i', 'o', 'e', 'n']"
_e__,m,heml,"['r', 'i', 'n', 'o']"
hul_,a,hula,"['e', 'o']"
_uss,f,fuss,['r']
__v_,l,levi,"['o', 'a', 'r', 'n']"
buk_,h,bukh,"['e', 'a']"
p_ta,i,pita,"['o', 'e']"
m_n_,i,minx,"['o', 'a', 'e']"
___y,e,cery,"['o', 'i', 'a', 'n']"
sr_a,t,srta,"['e', 'o']"
__a_,l,flam,"['r', 's', 'c', 'h']"
bdl_,s,bdls,['e']
_n__,i,inch,"['e', 'a', 'u', 'o', 'r']"
_ojo,m,mojo,['r']
vss_,p,vssp,"['i', 'e', 'o', 'a']"
_lsi,v,vlsi,['a']
a___,t,auto,"['r', 'l', 's', 'e']"
_r__,t,brat,"['o', 'e', 'i', 'n']"
f_l_,i,filo,"['a', 'e', 'd']"
u__o,p,upgo,"['n', 'r', 's']"
_h__,t,thad,"['e', 'o', 'i', 'r', 's']"
_ilt,g,gilt,['s']
r__i,m,remi,"['a', 'o', 'n', 's']"
ga_t,u,gaut,['s']
l_lo,i,lilo,"['a', 'e', 'u', 'y']"
ke__,i,keir,"['n', 'a', 'o', 'l']"
__r_,i,airs,"['o', 'e', 'n', 't', 'l']"
g_ir,e,geir,"['a', 'l']"
fix_,e,fixe,"['a', 'o']"
__rl,u,curl,"['o', 'i', 'e', 'a']"
r_i_,t,reit,"['a', 'o', 'n']"
h___,e,heme,"['o', 'i', 'a', 'r']"
v_t_,e,vote,"['i', 'a', 's', 'r']"
__b_,a,gabo,"['i', 'e', 'r', 'n']"
n__m,e,neem,"['o', 'r']"
haz_,y,hazy,"['e', 'i']"
t___,s,tass,"['e', 'o', 'i', 'r', 'n']"
lan_,t,lant,['g']
__n_,j,jany,"['i', 'o', 'e', 't', 's']"
_ots,m,mots,"['r', 'n']"
py__,e,pyne,"['o', 'i', 'r', 'a']"
sp_f,i,spif,['e']
___r,m,mawr,"['e', 'o', 'i', 'n', 's']"
_in_,k,kink,"['e', 'l', 's', 'o']"
__hn,i,ichn,"['o', 'e', 'a', 's']"
_a__,m,mays,"['l', 'r', 'd', 'n', 'c']"
_e_t,s,sest,"['n', 'r', 'i']"
r_no,u,runo,"['e', 'i']"
p__e,k,pyke,"['o', 'i', 'a', 'r']"
__x_,i,cixo,"['e', 'a', 'n', 't']"
q_ot,u,quot,"['i', 'e']"
___y,l,laky,"['o', 'i', 'e', 'r']"
___e,u,fuse,"['o', 'i', 'a', 'r', 'n']"
mi__,n,minn,"['s', 'e']"
ko_l,h,kohl,['i']
o__l,d,odel,"['i', 'a', 'r']"
b_ft,a,baft,['i']
_idi,t,tidi,"['s', 'r', 'l']"
_oa_,l,goal,"['c', 'd', 'k']"
_r_s,d,drys,"['o', 'i', 'e', 'a']"
aka_,l,akal,"['r', 'n', 's', 'm']"
ibi_,s,ibis,"['o', 'n', 'd', 't']"
t__e,a,tave,"['o', 'i', 'r']"
ui__,t,uitp,"['e', 'n', 'a']"
__r_,t,turk,"['o', 'e', 'i', 'a']"
o__a,t,oita,"['e', 'r', 's', 'n']"
j_n_,a,juna,"['e', 'o', 'i', 'd']"
_bcd,e,ebcd,"['o', 'a']"
_orm,f,form,"['n', 'd']"
__to,l,leto,"['a', 'i', 'n', 'r']"
_u__,i,guin,"['r', 'e', 'o', 's', 't']"
__rg,m,morg,"['e', 'i', 'a', 'u']"
t_r_,p,torp,"['e', 'i', 'a']"
h_l_,i,hili,"['o', 'e', 'a', 's']"
__be,a,sabe,"['i', 'o', 'r', 'l']"
_a_k,t,talk,"['c', 'r', 'n']"
l__n,m,lman,"['o', 'e', 'i', 'r']"
hu_g,t,hutg,['n']
r___,e,robe,"['i', 'a', 'n', 's', 't']"
zin_,k,zink,['e']
rol_,e,role,['a']
_tat,p,ptat,"['s', 'c', 'v']"
__d_,e,erde,"['i', 'o', 'a', 'n']"
_add,m,madd,"['p', 'b', 'y', 'j']"
_rn_,e,erne,['o']
__nk,d,donk,"['i', 'a', 'e', 's']"
__tz,s,swtz,"['o', 'i', 'e', 'a']"
r__d,a,road,"['e', 'i', 'n']"
_e_s,f,fens,"['r', 'i', 'a']"
_unt,s,sunt,['l']
_i__,n,zinn,"['e', 'r', 'l', 's']"
_i__,l,bile,"['n', 'r', 's', 'o']"
_l__,d,sled,"['o', 'a', 'i', 'n']"
a___,c,asch,"['r', 'l', 'e', 'i', 'n']"
_rn_,b,brno,"['e', 'a', 'i', 's']"
ba__,i,bari,"['l', 'n', 's', 't']"
add_,s,adds,['e']
___u,a,obau,"['e', 'i', 'n', 'r', 's']"
d_d_,o,dodo,"['e', 'i', 'a']"
y_d_,e,yedo,"['i', 'a', 's', 'n']"
__rr,u,gurr,"['e', 'o', 'i', 'a', 'n']"
___u,m,bomu,"['e', 'i', 'a', 'n']"
_y__,d,dyun,"['o', 'e', 's', 'i', 'r']"
a_a_,f,afar,"['l', 'm', 'd', 'b', 'g']"
__ad,l,glad,"['e', 's', 'r', 'h']"
sca_,d,scad,['p']
___k,p,pork,"['e', 'i', 'a', 'n']"
__u_,m,miun,"['o', 'r', 'e', 'a', 's']"
_i_o,b,biro,"['l', 'n', 's']"
___d,l,wild,"['o', 'e', 'r', 'a', 'n']"
_v__,n,yvon,"['e', 'i', 'a', 'r']"
___d,o,whod,"['e', 'i', 'r', 'a', 'n']"
r__s,u,rhus,"['e', 'o', 'a', 'i']"
r_u_,p,rkup,"['o', 'e', 'a']"
ade_,n,aden,['x']
_p__,a,spar,"['o', 'e', 'i', 'n', 't']"
ta_e,r,tare,['k']
__sc,u,nusc,"['i', 'e', 'o', 'a']"
___s,a,agos,"['e', 'i', 'r', 'n']"
_l__,a,alai,"['o', 'e', 's', 'n']"
s_ja,o,soja,"['e', 'i']"
i_ai,s,isai,['d']
ss_s,a,ssas,"['o', 'i']"
jee_,r,jeer,"['n', 'l']"
a_ay,l,alay,"['d', 'r', 'b', 'w']"
s_ms,a,sams,"['o', 'i', 'e', 'u']"
o_ze,u,ouze,['n']
_alx,f,falx,"['m', 'h']"
co_s,n,cons,['e']
_ia_,c,ciac,"['l', 'd']"
sli_,t,slit,['n']
_u__,m,dump,"['r', 'e', 'n', 'i', 'o']"
f__e,l,floe,"['i', 'r', 'a', 'n']"
_i__,e,wise,"['n', 'r', 'l', 'o', 't']"
__tp,m,smtp,"['o', 'i', 'e', 'a']"
_ost,h,host,"['p', 'c']"
_ala,m,mala,['b']
i_id,m,imid,['r']
n__t,e,neet,['o']
mi__,t,mitu,"['s', 'e', 'l']"
non_,u,nonu,"['e', 'i', 'a']"
pr_n,i,prin,['o']
_mdf,t,tmdf,['e']
h__s,m,hems,"['o', 'i', 'a', 'r']"
gp__,d,gpad,"['e', 'i', 'o', 'n']"
_a__,r,karr,"['l', 's', 'm', 'd']"
___p,u,burp,"['o', 'i', 'e', 'a']"
_h_m,a,cham,"['e', 'o', 'i']"
_oll,n,noll,['r']
m__s,o,moos,['a']
_a__,t,tatu,"['l', 'r', 's', 'm']"
_c_s,a,rcas,"['o', 'i', 'e']"
be__,t,bett,"['i', 'n', 'r']"
yu__,t,yuit,"['e', 'n', 'r', 'o']"
_fr_,a,afra,['e']
___x,e,esox,"['n', 'a', 'i', 'l', 'r']"
___m,a,caam,"['o', 'e', 'r', 'i']"
sa__,c,saco,"['l', 'r', 'm', 'y']"
pa_n,i,pain,['r']
_u_u,z,zuzu,"['l', 'r']"
_i__,l,liar,"['e', 'n', 's', 'o', 't']"
to_h,c,toch,['p']
cho_,n,chon,['r']
a__n,x,axon,"['e', 'i', 'r', 'u']"
gu_a,h,guha,"['r', 'e']"
_eet,g,geet,['r']
t__a,g,toga,"['e', 'i', 'r', 'n']"
___e,a,raye,"['o', 'i', 'n', 'l', 's']"
io_s,c,iocs,['n']
bai_,t,bait,['l']
__o_,g,brog,"['s', 'n', 'i', 't', 'l']"
i_il,x,ixil,"['n', 't', 'r']"
s___,f,surf,"['e', 'o', 'i', 'a']"
__ns,t,tins,"['o', 'e', 'a', 'r']"
_r_t,a,arst,"['o', 'i', 'e', 'u']"
f___,a,fano,"['i', 'e', 'r', 'l']"
__al,k,kral,"['s', 'e', 'h']"
___s,p,gaps,"['o', 'e', 'i', 'r', 'n']"
_nni,u,unni,['a']
_r_k,d,drek,"['o', 'i', 'a', 't']"
ne__,m,neom,"['s', 'r', 'a', 'i']"
b_t_,j,bstj,"['e', 'i', 'a']"
k___,a,kanu,"['e', 'i', 'o', 'r', 'l']"
_l_n,e,elon,"['i', 'a', 's', 'c']"
h_b_,e,hebe,"['i', 'o', 'a', 's']"
_of_,t,toft,"['e', 'i']"
___s,a,nacs,"['o', 'e', 'i', 'r']"
su__,g,sugg,['e']
__c_,l,lick,"['e', 'o', 'a', 'n', 'r']"
m_h_,a,msha,"['o', 'e', 'i', 't']"
b_g_,i,bugi,"['e', 'a', 'o', 's']"
__f_,i,safi,"['e', 'o', 'n', 'r', 't']"
_t__,j,ltjg,"['s', 'e', 'o', 'i']"
_e__,m,behm,"['r', 'i', 'n', 'o', 'a']"
ci_o,r,ciro,['n']
p_td,a,patd,"['o', 'e']"
_y_s,a,gyas,"['e', 'o', 'i']"
__ir,b,bsir,"['a', 'e', 'o']"
l___,j,loja,"['e', 'i', 'n', 'r', 's']"
_t__,l,vtol,"['s', 'e', 'i', 'a']"
w_i_,e,wein,"['r', 'h', 'a']"
va__,l,varl,"['s', 'n', 'i', 'e']"
l___,d,leds,"['o', 'i', 'a', 'n']"
___s,t,apts,"['o', 'e', 'i', 'r', 'n']"
y_d_,h,yodh,"['e', 'i', 'a', 's']"
_rd_,i,irds,"['o', 'a', 'e']"
_k__,p,pkgs,"['e', 'i', 'o', 'a', 'n']"
_oll,r,roll,['t']
__i_,z,griz,"['o', 'e', 'n', 'a', 's']"
___k,m,mank,"['o', 'e', 'i', 'r']"
_a_n,t,taun,"['r', 'w', 'y', 'g']"
_o_o,m,moco,"['r', 'l', 'n', 's', 't']"
___s,e,oxes,"['i', 'a', 'r', 'n']"
_iar,f,fiar,['k']
__ca,u,unca,"['o', 'e', 'i']"
_oro,m,moro,"['c', 'b', 'l']"
__o_,a,caon,"['r', 's', 'i', 't', 'l']"
wi__,e,wine,"['l', 'r', 's', 'o']"
__n_,j,june,"['i', 'o', 'a', 't']"
h___,t,hint,"['o', 'e', 'a', 'r']"
__e_,r,brer,"['o', 'i', 'n', 'a', 's']"
by_s,e,byes,"['o', 'a']"
i___,m,imso,"['n', 'e', 'a', 'r', 't']"
_c__,t,ecto,"['s', 'i', 'a', 'r']"
_ori,m,mori,['l']
_obi,y,yobi,['l']
na_a,g,naga,"['v', 'p']"
__rr,u,kurr,"['e', 'o', 'i', 'a', 'n']"
__p_,m,mcpo,"['e', 'i', 'a', 'r', 's']"
__n_,f,conf,"['i', 'e', 'a', 't']"
c___,d,cedr,"['o', 'a', 'i', 'n']"
a_tg,c,actg,"['r', 's']"
k_ng,i,king,['e']
p_o_,h,phoh,"['r', 'l', 'n', 't']"
_az_,m,maze,"['y', 'i', 'r']"
_n_b,l,inlb,"['o', 'a', 'u', 'e']"
_nms,c,cnms,"['u', 'i']"
d_ch,i,dich,"['e', 'o']"
c_s_,a,casa,['o']
__j_,i,fiji,"['e', 'o', 'a', 'n', 'r']"
ov__,i,ovis,"['e', 'a', 'r', 'n']"
___e,p,pipe,"['o', 'a', 'r', 'n', 'l']"
_e_d,t,tend,"['r', 'a', 'i']"
te_s,a,teas,"['r', 'n']"
s_ro,e,sero,['a']
___y,l,nply,"['o', 'i', 'a', 'e']"
___h,c,coch,"['e', 'i', 't', 'a', 's']"
__g_,i,angi,"['e', 'o', 'r', 's', 'l']"
cay_,s,cays,"['e', 'l']"
m_je,a,maje,['o']
tch_,i,tchi,['e']
c__c,a,chac,"['o', 'r', 'i', 'e']"
_e_a,d,veda,"['r', 'i', 'n', 'o']"
___o,n,veno,"['i', 'a', 'r', 't', 'l']"
l_w_,a,lawn,"['o', 'e', 'i']"
__g_,m,muga,"['i', 'e', 'o', 'n']"
aha_,b,ahab,"['m', 'k', 'z']"
_o__,j,joni,"['r', 'e', 'l', 's', 't']"
od__,a,odac,"['e', 'i', 's', 'n']"
_vsc,m,mvsc,['o']
c___,l,cals,"['o', 'e', 'r', 'i', 'n']"
th__,a,than,"['e', 'o', 'i', 'r']"
h___,m,hemi,"['o', 'a', 'r', 'n']"
t___,z,toze,"['i', 'r', 'a', 'n', 's']"
__zz,i,sizz,"['e', 'a', 'u', 'o', 'r']"
_r__,e,erse,"['o', 'i', 'a', 't']"
_rrs,e,errs,"['a', 'o']"
_oke,d,doke,['r']
_n__,d,indo,"['e', 'a', 'u', 'r', 't']"
_a_y,t,katy,"['r', 'l', 'b']"
___y,i,inby,"['o', 'a', 'e', 'r', 'l']"
r___,l,rotl,"['e', 'i', 'a', 'n']"
ble_,o,bleo,"['a', 't']"
e__c,p,epic,"['o', 'n', 'a', 't']"
_a__,l,pals,"['r', 'm', 'd', 'n']"
is_e,l,isle,['o']
ol_e,p,olpe,['d']
_ar_,n,karn,"['b', 'y', 'm', 'd']"
__e_,r,rier,"['o', 'n', 'a', 's', 'l']"
_d_v,m,mdiv,"['e', 'a', 'o', 's']"
__r_,h,horn,"['e', 'i', 'a', 's']"
h_p_,i,hips,"['o', 'e', 'y']"
w___,y,wyly,"['e', 'o', 'i', 'a']"
r_el,u,ruel,['o']
v___,d,vads,"['i', 'e', 'o', 'n']"
_h__,i,whoi,"['e', 'a', 'r', 't', 's']"
f_ps,o,fops,"['i', 'a']"
p_a_,m,pram,"['l', 's', 'n']"
__r_,n,kern,"['o', 'i', 'a', 's']"
_d__,a,ader,"['i', 'o', 'n', 's']"
n___,a,near,"['o', 'i', 's', 't']"
l_er,i,lier,"['o', 'a']"
wi_h,t,with,"['s', 'g']"
_est,l,lest,['r']
_ee_,p,peen,"['r', 's', 'l', 't', 'd']"
l_o_,i,lion,"['e', 'a', 's']"
_ala,v,vala,"['b', 'p', 'k']"
_i__,y,dixy,"['e', 'n', 'r', 'l', 's']"
__ca,v,voca,"['e', 'i', 'n', 'r']"
___z,f,fruz,"['o', 'i', 'e', 'n']"
_e__,i,reki,"['n', 'o', 'a', 's', 'l']"
ko_o,t,koto,"['r', 'n', 'l']"
fa_k,c,fack,"['l', 'n']"
lad_,e,lade,['y']
_oli,j,joli,['s']
yir_,d,yird,"['e', 'a']"
__m_,o,romo,"['e', 'i', 'a', 's']"
___o,t,tsto,"['e', 'i', 'a', 'r']"
_e_p,l,help,"['r', 'a', 'i']"
l__r,e,lear,"['o', 'i', 'u']"
_oen,m,moen,['c']
__t_,a,nats,"['e', 'i', 'o', 'r']"
_e_a,m,mera,"['i', 'n', 'o']"
___g,c,csrg,"['o', 'n', 'i', 'e']"
__ig,f,frig,"['s', 'o', 'e', 'a']"
uta_,s,utas,"['l', 'n']"
_w__,d,swed,"['i', 'o', 't', 'n']"
_a_i,f,fari,"['l', 'm', 'b']"
t_k_,a,taku,"['e', 'o', 'i']"
_np_,a,anpa,"['u', 'e']"
p___,u,puca,"['o', 'i', 'e', 'r']"
___l,a,gayl,"['o', 'i', 'e', 'r']"
_a__,t,payt,"['l', 'r', 's', 'm']"
j_l_,a,jola,"['e', 'i', 'u']"
boo_,k,book,"['l', 't', 'r', 'n']"
__t_,s,nsts,"['e', 'i', 'o', 'a']"
_ol_,d,doli,"['e', 's', 'a', 't']"
y__a,l,ylla,"['o', 'e', 'i', 'n']"
kee_,n,keen,['l']
_e__,d,held,"['r', 'i', 'n', 'o']"
h_t_,o,hots,"['e', 'i', 'a']"
e__a,c,ecsa,"['i', 'o', 'n']"
___b,o,oodb,"['e', 'i', 'r', 'a', 'n']"
__i_,t,moit,"['r', 'e', 'n', 'a', 's']"
b_id,r,brid,"['o', 'l']"
piq_,u,piqu,"['e', 'a']"
_e_d,l,reld,"['a', 'n', 'i', 's']"
_cca,u,ucca,"['o', 'e', 'i']"
n_d_,i,nidi,['e']
___r,p,spor,"['e', 'i', 'a', 'n']"
sc__,w,scow,"['r', 'e', 'a']"
o___,e,okey,"['i', 'r', 'n', 'a']"
__t_,u,suth,"['e', 'i', 'o', 'a', 'r']"
_tms,a,atms,"['e', 'i']"
_a_a,m,maya,"['b', 'c', 'l', 'p']"
s__m,d,stdm,"['o', 'a', 'e', 'i']"
__h_,l,zahl,"['o', 'e', 'i', 's', 'n']"
__m_,e,came,"['o', 'i', 's', 'n', 'r']"
_o__,t,coth,"['r', 'n', 'e', 'i']"
h___,o,hobo,"['e', 'i', 'a', 'r']"
_a_a,m,mama,"['b', 'c', 'l', 'p']"
_n__,e,enow,"['i', 'a', 'u', 'r', 't']"
_e_e,d,wede,"['r', 'n', 'l', 's']"
ti_e,l,tile,"['m', 'n']"
z_g_,y,zygo,"['e', 'a', 'i', 's']"
ne_m,u,neum,"['r', 'o']"
l___,i,lich,"['e', 'o', 'a', 'n']"
_u__,e,ouse,"['r', 'n', 'i', 't']"
c_l_,y,coly,"['a', 'e', 'i']"
a__a,c,agca,"['l', 'r', 'd', 'm', 's']"
__pe,h,hype,"['o', 'i', 'a', 'r']"
_o_r,e,goer,"['i', 'u', 'n', 's']"
s_lt,e,selt,"['o', 'i']"
si__,l,silt,"['n', 'e', 'o']"
t__m,e,term,"['o', 'i', 'a', 'h']"
_w_s,t,twos,"['e', 'i', 'a']"
t__l,e,tsel,"['r', 'o', 'i', 'a']"
p_ch,i,pich,"['a', 'o']"
mmf_,s,mmfs,"['i', 'o', 'e']"
_a_e,n,nane,"['l', 'm', 'k']"
___o,e,ureo,"['i', 'a', 'n', 't']"
sad_,o,sado,['y']
dy_s,e,dyes,['o']
loy_,n,loyn,"['s', 'a']"
_mur,a,amur,['i']
_g__,i,rgbi,"['a', 'e', 'o', 'n', 's']"
p_a__,m,psalm,"['r', 'e', 'n', 'y']"
____a,c,lucca,"['o', 'e', 'i', 'r']"
__ok_,t,troke,"['s', 'i', 'a', 'n']"
j____,u,joung,"['e', 'i', 'a', 'r']"
r__er,m,ramer,"['o', 'i', 'n']"
st_rw,a,starw,"['e', 'o']"
__n__,e,henke,"['i', 'o', 'a', 't', 's']"
r__vr,a,rafvr,"['e', 'o', 'i', 'n']"
dudd_,y,duddy,"['e', 'a', 'i', 'o']"
r_ger,o,roger,['a']
h_c__,k,hocky,"['e', 'i', 'a']"
_i_er,m,mimer,['l']
f__s_,l,flash,"['o', 'e', 'r']"
___m_,t,stimy,"['o', 'e', 'r', 'a', 'n']"
cl___,u,clubs,"['o', 'e', 'a', 'i']"
baba_,i,babai,['r']
___i_,a,sarin,"['o', 'e', 't', 'l', 'c']"
___us,d,nidus,"['o', 'e', 'a']"
_rahm,p,prahm,"['b', 'g']"
___d_,s,sheds,"['o', 'n', 'i', 'a']"
an__n,t,antin,"['o', 'e', 'u']"
rent_,z,rentz,"['s', 'a']"
l___l,p,lapel,"['o', 'i', 'n', 'r']"
me___,l,meryl,"['n', 'i', 'o', 'a']"
__e__,z,zoeal,"['r', 'i', 's', 'n']"
___s_,d,donsy,"['e', 'i', 'a', 'r']"
__yee,p,payee,"['o', 'r', 's']"
_h_r_,i,chiru,"['o', 'e', 'a', 's']"
ru___,n,runon,"['e', 'i', 's', 't']"
pens_,y,pensy,"['i', 'a']"
j___l,w,jowel,"['a', 'i', 'n']"
a_lay,d,adlay,"['p', 'b']"
___d_,a,agada,"['o', 'e', 'n', 'i']"
xen_s,o,xenos,['i']
f_ith,a,faith,"['r', 'l']"
___ls,m,mails,"['e', 'o', 'r', 'n']"
sty_e,l,style,['r']
____c,t,butic,"['o', 'e', 'n', 'a', 'r']"
k____,e,kelep,"['i', 'o', 'n', 'a']"
_in__,l,lincs,"['e', 'o', 'a']"
_o___,n,tonna,"['e', 'i', 'r', 'l', 's']"
_udes,g,gudes,"['l', 'a']"
__n__,d,dynah,"['i', 'o', 'e', 't', 's']"
_imba,s,simba,"['l', 'n']"
__y__,n,gwynn,"['o', 'e', 'a', 'i']"
gan_a,z,ganza,['d']
__rr_,a,harry,"['e', 'o', 'i', 't']"
p_u__,m,plums,"['o', 'r', 'i', 'e']"
___le,o,toole,"['i', 'a', 'r', 'n']"
__z_l,y,kyzyl,"['e', 'a', 'o']"
___u_,d,lodur,"['e', 'i', 'n', 'a', 's']"
duma_,h,dumah,['n']
_e__y,d,redly,"['n', 'a', 't']"
__k__,n,nikon,"['e', 'a', 'r', 'l']"
_a_n_,i,fains,"['y', 'g', 'u', 'r']"
n____,l,neill,"['o', 'a', 'r', 't']"
l_l__,a,lulab,"['i', 'e', 'o', 'n']"
l_b_l,e,lobel,"['a', 'i', 'u']"
mj_co,i,mjico,['a']
__v_r,i,hiver,"['o', 'a', 's']"
__i_t,p,pairt,"['s', 'e', 'o', 'n']"
_rice,d,drice,['p']
_poil,s,spoil,['a']
____s,c,coeus,"['i', 'a', 'r', 'n', 't']"
ste_n,r,stern,['a']
ziti_,s,zitis,"['c', 'e']"
